,campaign_id,ad_type,date,spend,actions,audience,state,hair_color
8014,129eec42-15d3-4146-a1b5-e065b2e01372,photo,2017-04-04,106,[],ID_black_33-38,ID,black
8016,129eec42-15d3-4146-a1b5-e065b2e01372,photo,2017-05-02,535,[],ID_black_33-38,ID,black
8018,129eec42-15d3-4146-a1b5-e065b2e01372,photo,2017-05-11,0,"[{""action"": ""conversions"", ""source1"": 77}, {""source2"": 62, ""action"": ""conversions""}, {""action"": ""views"", ""source1"": 3}]",ID_black_33-38,ID,black
8020,129eec42-15d3-4146-a1b5-e065b2e01372,video,2017-04-06,512,"[{""source2"": 80, ""action"": ""conversions""}]",ID_black_33-38,ID,black
8022,129eec42-15d3-4146-a1b5-e065b2e01372,photo,2017-04-26,329,[],ID_black_33-38,ID,black
8024,129eec42-15d3-4146-a1b5-e065b2e01372,video,2017-03-29,442,"[{""source2"": 1, ""action"": ""conversions""}, {""action"": ""conversions"", ""source1"": 15}, {""source2"": 21, ""action"": ""views""}]",ID_black_33-38,ID,black
8026,129eec42-15d3-4146-a1b5-e065b2e01372,photo,2017-02-19,491,"[{""action"": ""conversions"", ""source1"": 73}]",ID_black_33-38,ID,black
8028,129eec42-15d3-4146-a1b5-e065b2e01372,photo,2017-03-28,117,"[{""source2"": 33, ""action"": ""conversions""}, {""action"": ""conversions"", ""source1"": 44}, {""source2"": 33, ""action"": ""conversions""}, {""source2"": 10, ""action"": ""views""}, {""source2"": 73, ""action"": ""conversions""}]",ID_black_33-38,ID,black
8030,129eec42-15d3-4146-a1b5-e065b2e01372,photo,2017-03-09,445,"[{""action"": ""conversions"", ""source1"": 11}, {""action"": ""views"", ""source1"": 4}, {""action"": ""conversions"", ""source1"": 29}, {""action"": ""views"", ""source1"": 11}, {""action"": ""views"", ""source1"": 99}]",ID_black_33-38,ID,black
8032,129eec42-15d3-4146-a1b5-e065b2e01372,photo,2017-03-19,403,"[{""source2"": 79, ""action"": ""conversions""}]",ID_black_33-38,ID,black
8034,129eec42-15d3-4146-a1b5-e065b2e01372,photo,2017-04-20,482,"[{""source2"": 69, ""action"": ""conversions""}, {""action"": ""views"", ""source1"": 10}, {""action"": ""views"", ""source1"": 65}, {""action"": ""conversions"", ""source1"": 13}]",ID_black_33-38,ID,black
8036,129eec42-15d3-4146-a1b5-e065b2e01372,video,2017-04-15,0,"[{""action"": ""views"", ""source1"": 84}]",ID_black_33-38,ID,black
8038,129eec42-15d3-4146-a1b5-e065b2e01372,video,2017-04-07,0,"[{""source2"": 58, ""action"": ""conversions""}]",ID_black_33-38,ID,black
8040,129eec42-15d3-4146-a1b5-e065b2e01372,video,2017-04-16,754,"[{""source2"": 41, ""action"": ""conversions""}, {""action"": ""views"", ""source1"": 1}, {""source2"": 92, ""action"": ""conversions""}, {""action"": ""views"", ""source1"": 69}, {""source2"": 76, ""action"": ""conversions""}]",ID_black_33-38,ID,black
8042,129eec42-15d3-4146-a1b5-e065b2e01372,video,2017-02-12,984,"[{""source2"": 61, ""action"": ""conversions""}, {""action"": ""conversions"", ""source1"": 17}, {""action"": ""views"", ""source1"": 41}, {""source2"": 10, ""action"": ""views""}, {""action"": ""views"", ""source1"": 2}]",ID_black_33-38,ID,black
8044,754e3f7e-aeb4-4029-b2f9-794c358ebb56,video,2017-02-15,103,"[{""action"": ""views"", ""source1"": 9}, {""action"": ""views"", ""source1"": 18}, {""source2"": 57, ""action"": ""views""}, {""action"": ""views"", ""source1"": 79}]",VT_blue_18-23,VT,blue
8046,754e3f7e-aeb4-4029-b2f9-794c358ebb56,photo,2017-04-22,642,"[{""source2"": 84, ""action"": ""views""}]",VT_blue_18-23,VT,blue
8048,754e3f7e-aeb4-4029-b2f9-794c358ebb56,photo,2017-05-05,10,"[{""source2"": 63, ""action"": ""views""}, {""source2"": 62, ""action"": ""conversions""}, {""source2"": 73, ""action"": ""conversions""}]",VT_blue_18-23,VT,blue
8050,754e3f7e-aeb4-4029-b2f9-794c358ebb56,photo,2017-03-28,539,"[{""action"": ""views"", ""source1"": 49}]",VT_blue_18-23,VT,blue
8052,754e3f7e-aeb4-4029-b2f9-794c358ebb56,photo,2017-03-03,105,[],VT_blue_18-23,VT,blue
8054,754e3f7e-aeb4-4029-b2f9-794c358ebb56,video,2017-05-14,664,"[{""action"": ""conversions"", ""source1"": 11}, {""source2"": 73, ""action"": ""views""}, {""action"": ""views"", ""source1"": 35}, {""source2"": 76, ""action"": ""views""}]",VT_blue_18-23,VT,blue
8056,754e3f7e-aeb4-4029-b2f9-794c358ebb56,photo,2017-04-06,383,"[{""action"": ""conversions"", ""source1"": 0}, {""source2"": 15, ""action"": ""views""}, {""action"": ""conversions"", ""source1"": 81}]",VT_blue_18-23,VT,blue
8058,754e3f7e-aeb4-4029-b2f9-794c358ebb56,photo,2017-02-10,524,"[{""source2"": 67, ""action"": ""conversions""}, {""source2"": 15, ""action"": ""views""}, {""action"": ""views"", ""source1"": 35}, {""action"": ""conversions"", ""source1"": 33}, {""action"": ""views"", ""source1"": 18}]",VT_blue_18-23,VT,blue
8060,754e3f7e-aeb4-4029-b2f9-794c358ebb56,video,2017-05-06,638,"[{""action"": ""conversions"", ""source1"": 96}, {""action"": ""conversions"", ""source1"": 25}]",VT_blue_18-23,VT,blue
8062,d7470684-6e12-47dd-ab8c-55ea2cb0f639,photo,2017-02-13,439,"[{""source2"": 48, ""action"": ""views""}, {""source2"": 24, ""action"": ""views""}, {""source2"": 47, ""action"": ""conversions""}, {""source2"": 29, ""action"": ""conversions""}, {""action"": ""views"", ""source1"": 9}]",KS_orange_45-50,KS,orange
8064,d7470684-6e12-47dd-ab8c-55ea2cb0f639,photo,2017-03-18,28,"[{""source2"": 58, ""action"": ""conversions""}, {""action"": ""views"", ""source1"": 75}, {""source2"": 48, ""action"": ""views""}, {""source2"": 8, ""action"": ""conversions""}]",KS_orange_45-50,KS,orange
8066,d7470684-6e12-47dd-ab8c-55ea2cb0f639,photo,2017-03-27,786,"[{""source2"": 73, ""action"": ""conversions""}, {""action"": ""views"", ""source1"": 67}]",KS_orange_45-50,KS,orange
8068,d7470684-6e12-47dd-ab8c-55ea2cb0f639,video,2017-03-24,953,"[{""source2"": 42, ""action"": ""views""}, {""source2"": 10, ""action"": ""views""}]",KS_orange_45-50,KS,orange
8070,d7470684-6e12-47dd-ab8c-55ea2cb0f639,photo,2017-02-11,245,"[{""source2"": 96, ""action"": ""conversions""}, {""source2"": 94, ""action"": ""conversions""}]",KS_orange_45-50,KS,orange
8072,7257df04-e1e3-4f15-ac27-04d3d0315316,video,2017-03-20,165,"[{""action"": ""views"", ""source1"": 32}, {""source2"": 87, ""action"": ""views""}, {""source2"": 57, ""action"": ""conversions""}, {""action"": ""conversions"", ""source1"": 69}]",MO_black_24-29,MO,black
8074,7257df04-e1e3-4f15-ac27-04d3d0315316,video,2017-03-13,951,"[{""action"": ""views"", ""source1"": 82}]",MO_black_24-29,MO,black
8076,7257df04-e1e3-4f15-ac27-04d3d0315316,photo,2017-02-18,419,"[{""action"": ""conversions"", ""source1"": 23}, {""action"": ""views"", ""source1"": 9}, {""action"": ""views"", ""source1"": 72}, {""source2"": 47, ""action"": ""views""}]",MO_black_24-29,MO,black
8078,7257df04-e1e3-4f15-ac27-04d3d0315316,video,2017-04-08,598,[],MO_black_24-29,MO,black
8080,7257df04-e1e3-4f15-ac27-04d3d0315316,video,2017-04-03,313,[],MO_black_24-29,MO,black
8082,7257df04-e1e3-4f15-ac27-04d3d0315316,video,2017-04-16,560,"[{""action"": ""views"", ""source1"": 91}, {""source2"": 71, ""action"": ""views""}, {""source2"": 80, ""action"": ""views""}, {""source2"": 9, ""action"": ""conversions""}, {""action"": ""views"", ""source1"": 66}]",MO_black_24-29,MO,black
8084,7257df04-e1e3-4f15-ac27-04d3d0315316,video,2017-04-12,870,"[{""action"": ""views"", ""source1"": 24}]",MO_black_24-29,MO,black
8086,7257df04-e1e3-4f15-ac27-04d3d0315316,photo,2017-03-29,0,"[{""source2"": 54, ""action"": ""conversions""}, {""source2"": 91, ""action"": ""views""}, {""action"": ""conversions"", ""source1"": 78}, {""source2"": 6, ""action"": ""conversions""}]",MO_black_24-29,MO,black
8088,7257df04-e1e3-4f15-ac27-04d3d0315316,video,2017-04-09,0,"[{""source2"": 12, ""action"": ""conversions""}, {""action"": ""views"", ""source1"": 91}, {""source2"": 34, ""action"": ""conversions""}, {""source2"": 26, ""action"": ""conversions""}]",MO_black_24-29,MO,black
8090,7257df04-e1e3-4f15-ac27-04d3d0315316,video,2017-03-21,795,"[{""source2"": 21, ""action"": ""views""}, {""action"": ""views"", ""source1"": 70}, {""action"": ""conversions"", ""source1"": 42}]",MO_black_24-29,MO,black
8092,7257df04-e1e3-4f15-ac27-04d3d0315316,photo,2017-04-09,780,"[{""action"": ""conversions"", ""source1"": 32}, {""action"": ""conversions"", ""source1"": 56}, {""source2"": 99, ""action"": ""conversions""}, {""action"": ""views"", ""source1"": 87}, {""action"": ""views"", ""source1"": 26}]",MO_black_24-29,MO,black
8094,7257df04-e1e3-4f15-ac27-04d3d0315316,photo,2017-05-14,46,"[{""action"": ""views"", ""source1"": 20}, {""source2"": 66, ""action"": ""conversions""}, {""action"": ""conversions"", ""source1"": 99}, {""action"": ""views"", ""source1"": 29}]",MO_black_24-29,MO,black
8096,7257df04-e1e3-4f15-ac27-04d3d0315316,photo,2017-04-20,399,"[{""action"": ""conversions"", ""source1"": 43}, {""source2"": 13, ""action"": ""views""}]",MO_black_24-29,MO,black
8098,dc6565ac-88e7-408e-8666-fd600fa3a38b,photo,2017-02-27,586,"[{""action"": ""views"", ""source1"": 14}]",PA_brown_39-44,PA,brown
8100,dc6565ac-88e7-408e-8666-fd600fa3a38b,photo,2017-03-18,526,"[{""action"": ""views"", ""source1"": 70}]",PA_brown_39-44,PA,brown
8102,dc6565ac-88e7-408e-8666-fd600fa3a38b,video,2017-02-13,320,"[{""source2"": 55, ""action"": ""conversions""}, {""source2"": 23, ""action"": ""conversions""}]",PA_brown_39-44,PA,brown
8104,dc6565ac-88e7-408e-8666-fd600fa3a38b,photo,2017-02-28,0,[],PA_brown_39-44,PA,brown
8106,dc6565ac-88e7-408e-8666-fd600fa3a38b,photo,2017-04-01,527,"[{""source2"": 53, ""action"": ""views""}, {""action"": ""views"", ""source1"": 71}, {""source2"": 25, ""action"": ""views""}, {""source2"": 66, ""action"": ""views""}]",PA_brown_39-44,PA,brown
8108,dc6565ac-88e7-408e-8666-fd600fa3a38b,video,2017-04-03,603,"[{""source2"": 9, ""action"": ""views""}, {""source2"": 81, ""action"": ""views""}, {""action"": ""conversions"", ""source1"": 47}, {""source2"": 30, ""action"": ""conversions""}, {""action"": ""conversions"", ""source1"": 80}]",PA_brown_39-44,PA,brown
8110,dc6565ac-88e7-408e-8666-fd600fa3a38b,photo,2017-05-01,958,"[{""action"": ""conversions"", ""source1"": 56}, {""source2"": 70, ""action"": ""views""}, {""source2"": 0, ""action"": ""views""}, {""source2"": 4, ""action"": ""views""}, {""action"": ""conversions"", ""source1"": 97}]",PA_brown_39-44,PA,brown
8112,dc6565ac-88e7-408e-8666-fd600fa3a38b,photo,2017-04-05,940,[],PA_brown_39-44,PA,brown
8114,43eabea6-9a0d-41dc-8683-6dea543ef6ea,photo,2017-04-28,292,"[{""action"": ""views"", ""source1"": 55}, {""action"": ""views"", ""source1"": 89}, {""source2"": 49, ""action"": ""conversions""}, {""source2"": 84, ""action"": ""conversions""}, {""action"": ""conversions"", ""source1"": 39}]",WY_pink_54-59,WY,pink
8116,43eabea6-9a0d-41dc-8683-6dea543ef6ea,photo,2017-03-02,357,[],WY_pink_54-59,WY,pink
8118,43eabea6-9a0d-41dc-8683-6dea543ef6ea,photo,2017-04-10,837,[],WY_pink_54-59,WY,pink
8120,43eabea6-9a0d-41dc-8683-6dea543ef6ea,video,2017-04-17,398,"[{""action"": ""conversions"", ""source1"": 63}, {""action"": ""conversions"", ""source1"": 8}]",WY_pink_54-59,WY,pink
8122,43eabea6-9a0d-41dc-8683-6dea543ef6ea,video,2017-03-12,517,"[{""source2"": 41, ""action"": ""conversions""}, {""source2"": 81, ""action"": ""conversions""}, {""action"": ""conversions"", ""source1"": 73}, {""action"": ""views"", ""source1"": 56}]",WY_pink_54-59,WY,pink
8124,43eabea6-9a0d-41dc-8683-6dea543ef6ea,video,2017-03-30,186,"[{""action"": ""views"", ""source1"": 31}, {""action"": ""conversions"", ""source1"": 76}, {""action"": ""views"", ""source1"": 19}, {""action"": ""conversions"", ""source1"": 1}, {""source2"": 44, ""action"": ""conversions""}]",WY_pink_54-59,WY,pink
8126,43eabea6-9a0d-41dc-8683-6dea543ef6ea,photo,2017-02-13,579,"[{""action"": ""conversions"", ""source1"": 80}, {""source2"": 13, ""action"": ""conversions""}, {""source2"": 8, ""action"": ""conversions""}, {""action"": ""views"", ""source1"": 97}, {""action"": ""views"", ""source1"": 9}]",WY_pink_54-59,WY,pink
8128,43eabea6-9a0d-41dc-8683-6dea543ef6ea,photo,2017-02-11,0,"[{""action"": ""conversions"", ""source1"": 3}, {""source2"": 85, ""action"": ""views""}]",WY_pink_54-59,WY,pink
8130,43eabea6-9a0d-41dc-8683-6dea543ef6ea,video,2017-05-09,968,"[{""source2"": 27, ""action"": ""views""}, {""action"": ""conversions"", ""source1"": 47}, {""source2"": 29, ""action"": ""views""}]",WY_pink_54-59,WY,pink
8132,43eabea6-9a0d-41dc-8683-6dea543ef6ea,photo,2017-04-16,968,[],WY_pink_54-59,WY,pink
8134,43eabea6-9a0d-41dc-8683-6dea543ef6ea,video,2017-04-01,380,"[{""source2"": 30, ""action"": ""conversions""}, {""source2"": 85, ""action"": ""conversions""}, {""source2"": 42, ""action"": ""conversions""}, {""source2"": 65, ""action"": ""conversions""}, {""action"": ""conversions"", ""source1"": 30}]",WY_pink_54-59,WY,pink
8136,543be5e7-14a9-40a7-ae32-647bb3b5ac3c,photo,2017-04-14,840,[],NY_black_18-23,NY,black
8138,543be5e7-14a9-40a7-ae32-647bb3b5ac3c,video,2017-03-29,735,"[{""action"": ""conversions"", ""source1"": 24}, {""source2"": 7, ""action"": ""views""}]",NY_black_18-23,NY,black
8140,543be5e7-14a9-40a7-ae32-647bb3b5ac3c,photo,2017-03-22,685,"[{""action"": ""views"", ""source1"": 1}, {""source2"": 36, ""action"": ""views""}, {""source2"": 80, ""action"": ""conversions""}, {""source2"": 64, ""action"": ""views""}]",NY_black_18-23,NY,black
8142,543be5e7-14a9-40a7-ae32-647bb3b5ac3c,video,2017-02-22,422,"[{""source2"": 63, ""action"": ""views""}, {""action"": ""views"", ""source1"": 19}, {""action"": ""conversions"", ""source1"": 28}, {""action"": ""views"", ""source1"": 14}]",NY_black_18-23,NY,black
8144,543be5e7-14a9-40a7-ae32-647bb3b5ac3c,photo,2017-05-12,715,"[{""source2"": 24, ""action"": ""views""}]",NY_black_18-23,NY,black
8146,543be5e7-14a9-40a7-ae32-647bb3b5ac3c,photo,2017-02-21,698,"[{""action"": ""conversions"", ""source1"": 43}, {""source2"": 55, ""action"": ""views""}, {""source2"": 86, ""action"": ""views""}, {""action"": ""conversions"", ""source1"": 0}, {""action"": ""views"", ""source1"": 3}]",NY_black_18-23,NY,black
8148,543be5e7-14a9-40a7-ae32-647bb3b5ac3c,video,2017-04-17,656,"[{""action"": ""views"", ""source1"": 32}]",NY_black_18-23,NY,black
8150,543be5e7-14a9-40a7-ae32-647bb3b5ac3c,photo,2017-05-15,41,"[{""action"": ""views"", ""source1"": 45}, {""action"": ""conversions"", ""source1"": 36}, {""source2"": 95, ""action"": ""views""}, {""source2"": 82, ""action"": ""views""}, {""action"": ""conversions"", ""source1"": 31}]",NY_black_18-23,NY,black
8152,543be5e7-14a9-40a7-ae32-647bb3b5ac3c,photo,2017-04-28,300,"[{""action"": ""conversions"", ""source1"": 39}, {""action"": ""conversions"", ""source1"": 26}, {""source2"": 41, ""action"": ""views""}, {""source2"": 80, ""action"": ""views""}, {""action"": ""views"", ""source1"": 16}]",NY_black_18-23,NY,black
8154,543be5e7-14a9-40a7-ae32-647bb3b5ac3c,photo,2017-03-19,595,"[{""action"": ""conversions"", ""source1"": 82}, {""action"": ""conversions"", ""source1"": 66}]",NY_black_18-23,NY,black
8156,543be5e7-14a9-40a7-ae32-647bb3b5ac3c,photo,2017-05-02,0,[],NY_black_18-23,NY,black
8158,278e909a-67f9-448c-866d-b206e4359375,photo,2017-03-19,828,"[{""action"": ""views"", ""source1"": 44}, {""source2"": 38, ""action"": ""conversions""}]",ID_red_24-29,ID,red
8160,278e909a-67f9-448c-866d-b206e4359375,video,2017-04-05,162,"[{""action"": ""conversions"", ""source1"": 93}, {""source2"": 76, ""action"": ""views""}, {""action"": ""views"", ""source1"": 73}, {""source2"": 91, ""action"": ""views""}]",ID_red_24-29,ID,red
8162,278e909a-67f9-448c-866d-b206e4359375,photo,2017-02-17,818,"[{""action"": ""views"", ""source1"": 50}, {""action"": ""views"", ""source1"": 34}, {""action"": ""conversions"", ""source1"": 33}, {""action"": ""conversions"", ""source1"": 20}, {""source2"": 59, ""action"": ""conversions""}]",ID_red_24-29,ID,red
8164,278e909a-67f9-448c-866d-b206e4359375,photo,2017-02-15,864,[],ID_red_24-29,ID,red
8166,278e909a-67f9-448c-866d-b206e4359375,video,2017-05-19,35,[],ID_red_24-29,ID,red
8168,278e909a-67f9-448c-866d-b206e4359375,video,2017-03-11,212,"[{""action"": ""views"", ""source1"": 23}, {""source2"": 79, ""action"": ""views""}, {""action"": ""views"", ""source1"": 12}]",ID_red_24-29,ID,red
8170,278e909a-67f9-448c-866d-b206e4359375,photo,2017-04-03,443,[],ID_red_24-29,ID,red
8172,278e909a-67f9-448c-866d-b206e4359375,video,2017-02-22,990,"[{""action"": ""conversions"", ""source1"": 25}]",ID_red_24-29,ID,red
8174,278e909a-67f9-448c-866d-b206e4359375,photo,2017-03-15,584,[],ID_red_24-29,ID,red
8176,ad9a310e-f95f-43d1-b869-d5cfb124e5b9,photo,2017-04-18,707,"[{""action"": ""conversions"", ""source1"": 57}, {""action"": ""views"", ""source1"": 12}, {""source2"": 22, ""action"": ""conversions""}]",IL_red_63-68,IL,red
8178,ad9a310e-f95f-43d1-b869-d5cfb124e5b9,video,2017-05-02,325,"[{""action"": ""views"", ""source1"": 36}]",IL_red_63-68,IL,red
8180,ad9a310e-f95f-43d1-b869-d5cfb124e5b9,photo,2017-03-22,38,"[{""action"": ""views"", ""source1"": 65}, {""source2"": 22, ""action"": ""views""}]",IL_red_63-68,IL,red
8182,ad9a310e-f95f-43d1-b869-d5cfb124e5b9,photo,2017-04-03,172,"[{""source2"": 10, ""action"": ""conversions""}, {""action"": ""conversions"", ""source1"": 46}, {""action"": ""views"", ""source1"": 80}]",IL_red_63-68,IL,red
8184,ad9a310e-f95f-43d1-b869-d5cfb124e5b9,photo,2017-03-07,584,"[{""source2"": 17, ""action"": ""views""}, {""source2"": 45, ""action"": ""conversions""}]",IL_red_63-68,IL,red
8186,ad9a310e-f95f-43d1-b869-d5cfb124e5b9,photo,2017-03-13,5,"[{""action"": ""conversions"", ""source1"": 59}, {""source2"": 27, ""action"": ""conversions""}, {""source2"": 31, ""action"": ""conversions""}, {""action"": ""views"", ""source1"": 57}, {""source2"": 16, ""action"": ""conversions""}]",IL_red_63-68,IL,red
8188,ad9a310e-f95f-43d1-b869-d5cfb124e5b9,photo,2017-05-10,803,[],IL_red_63-68,IL,red
8190,ad9a310e-f95f-43d1-b869-d5cfb124e5b9,video,2017-03-31,578,"[{""source2"": 24, ""action"": ""conversions""}, {""action"": ""conversions"", ""source1"": 62}, {""action"": ""views"", ""source1"": 90}, {""source2"": 49, ""action"": ""views""}]",IL_red_63-68,IL,red
8192,ad9a310e-f95f-43d1-b869-d5cfb124e5b9,video,2017-04-04,308,"[{""action"": ""views"", ""source1"": 38}]",IL_red_63-68,IL,red
8194,ad9a310e-f95f-43d1-b869-d5cfb124e5b9,photo,2017-03-26,0,"[{""source2"": 10, ""action"": ""conversions""}]",IL_red_63-68,IL,red
8196,ad9a310e-f95f-43d1-b869-d5cfb124e5b9,photo,2017-04-12,332,"[{""action"": ""conversions"", ""source1"": 16}, {""source2"": 69, ""action"": ""views""}, {""source2"": 29, ""action"": ""conversions""}]",IL_red_63-68,IL,red
8198,ad9a310e-f95f-43d1-b869-d5cfb124e5b9,video,2017-04-29,52,"[{""source2"": 73, ""action"": ""conversions""}, {""action"": ""conversions"", ""source1"": 32}, {""action"": ""conversions"", ""source1"": 29}, {""action"": ""views"", ""source1"": 82}]",IL_red_63-68,IL,red
8200,ad9a310e-f95f-43d1-b869-d5cfb124e5b9,video,2017-03-28,658,"[{""source2"": 8, ""action"": ""conversions""}, {""action"": ""conversions"", ""source1"": 20}, {""action"": ""views"", ""source1"": 76}, {""action"": ""views"", ""source1"": 83}]",IL_red_63-68,IL,red
8202,ad9a310e-f95f-43d1-b869-d5cfb124e5b9,photo,2017-04-07,273,"[{""source2"": 38, ""action"": ""conversions""}, {""action"": ""views"", ""source1"": 85}, {""source2"": 63, ""action"": ""conversions""}, {""action"": ""views"", ""source1"": 48}]",IL_red_63-68,IL,red
8204,ad9a310e-f95f-43d1-b869-d5cfb124e5b9,photo,2017-03-15,141,"[{""source2"": 68, ""action"": ""views""}, {""source2"": 50, ""action"": ""conversions""}, {""action"": ""conversions"", ""source1"": 82}, {""action"": ""conversions"", ""source1"": 21}]",IL_red_63-68,IL,red
8206,ad9a310e-f95f-43d1-b869-d5cfb124e5b9,video,2017-03-25,585,"[{""source2"": 3, ""action"": ""views""}, {""source2"": 97, ""action"": ""conversions""}, {""action"": ""views"", ""source1"": 41}, {""action"": ""views"", ""source1"": 75}]",IL_red_63-68,IL,red
8208,ad9a310e-f95f-43d1-b869-d5cfb124e5b9,photo,2017-05-09,811,"[{""action"": ""conversions"", ""source1"": 49}, {""source2"": 29, ""action"": ""conversions""}, {""source2"": 16, ""action"": ""views""}]",IL_red_63-68,IL,red
